Date,fx_kes_usd
,USDKES=X
2015-09-14,103.68000030517578
2015-09-15,103.93000030517578
2015-09-16,104.2300033569336
2015-09-17,103.79000091552734
2015-09-18,103.41999816894531
2015-09-21,103.55999755859375
2015-09-22,103.81999969482422
2015-09-23,103.95999908447266
2015-09-24,103.70999908447266
2015-09-25,105.55000305175781
2015-09-28,103.62000274658203
2015-09-29,103.62000274658203
2015-09-30,102.91000366210938
2015-10-01,102.58999633789062
2015-10-02,104.25
2015-10-05,101.30000305175781
2015-10-06,101.37999725341797
2015-10-07,101.31999969482422
2015-10-08,101.33000183105469
2015-10-09,103.0999984741211
2015-10-12,101.1500015258789
2015-10-13,101.4000015258789
2015-10-14,101.44999694824219
2015-10-15,101.43000030517578
2015-10-16,102.44999694824219
2015-10-19,100.44000244140625
2015-10-20,100.33000183105469
2015-10-21,100.44000244140625
2015-10-22,100.33000183105469
2015-10-23,102.25
2015-10-26,99.76899719238281
2015-10-27,99.88700103759766
2015-10-28,99.65699768066406
2015-10-29,99.73200225830078
2015-10-30,101.94999694824219
2015-11-02,100.2300033569336
2015-11-03,100.20999908447266
2015-11-04,100.16000366210938
2015-11-05,100.30000305175781
2015-11-06,102.25
2015-11-09,100.44999694824219
2015-11-10,100.38999938964844
2015-11-11,100.41000366210938
2015-11-12,100.44999694824219
2015-11-13,100.69999694824219
2015-11-16,100.37000274658203
2015-11-17,100.33000183105469
2015-11-18,100.33000183105469
2015-11-19,100.33999633789062
2015-11-20,101.16000366210938
2015-11-23,100.16000366210938
2015-11-24,100.2699966430664
2015-11-25,100.20999908447266
2015-11-26,100.13999938964844
2015-11-27,100.61000061035156
2015-11-30,100.30999755859375
2015-12-01,100.31999969482422
2015-12-02,100.30999755859375
2015-12-03,100.27999877929688
2015-12-04,100.87000274658203
2015-12-07,100.30999755859375
2015-12-08,100.16000366210938
2015-12-09,100.08000183105469
2015-12-10,100.06999969482422
2015-12-11,100.58000183105469
2015-12-14,100.4800033569336
2015-12-15,100.43000030517578
2015-12-16,100.55000305175781
2015-12-17,100.54000091552734
2015-12-18,100.48999786376953
2015-12-21,100.44000244140625
2015-12-22,100.37999725341797
2015-12-23,100.5
2015-12-24,100.81999969482422
2015-12-25,100.69999694824219
2015-12-28,100.4800033569336
2015-12-29,100.47000122070312
2015-12-30,100.55999755859375
2015-12-31,101.2300033569336
2016-01-01,101.20999908447266
2016-01-04,100.4800033569336
2016-01-05,100.44000244140625
2016-01-06,100.33999633789062
2016-01-07,100.37000274658203
2016-01-08,100.38999938964844
2016-01-11,100.55999755859375
2016-01-12,100.55999755859375
2016-01-13,100.55000305175781
2016-01-14,100.55999755859375
2016-01-15,100.91999816894531
2016-01-18,100.61000061035156
2016-01-19,100.55999755859375
2016-01-20,100.55999755859375
2016-01-21,100.47000122070312
2016-01-22,101.27999877929688
2016-01-25,100.51000213623047
2016-01-26,100.55999755859375
2016-01-27,100.36000061035156
2016-01-28,100.4800033569336
2016-01-29,101.69999694824219
2016-02-01,100.56999969482422
2016-02-02,100.5199966430664
2016-02-03,100.44000244140625
2016-02-04,100.30000305175781
2016-02-05,100.41999816894531
2016-02-08,100.11000061035156
2016-02-09,100.33000183105469
2016-02-10,100.02999877929688
2016-02-11,100.02999877929688
2016-02-12,100.66000366210938
2016-02-15,100.30999755859375
2016-02-16,99.99099731445312
2016-02-17,100.02999877929688
2016-02-18,99.94599914550781
2016-02-19,100.08999633789062
2016-02-22,99.94599914550781
2016-02-23,100.05999755859375
2016-02-24,100.08000183105469
2016-02-25,99.9260025024414
2016-02-26,101.19000244140625
2016-02-29,100.05000305175781
2016-03-01,99.74700164794922
2016-03-02,99.60900115966797
2016-03-03,99.46099853515625
2016-03-04,99.82499694824219
2016-03-07,99.68699645996094
2016-03-08,99.86799621582031
2016-03-09,99.7750015258789
2016-03-10,99.90599822998047
2016-03-11,99.62300109863281
2016-03-14,99.7969970703125
2016-03-15,99.6760025024414
2016-03-16,99.66999816894531
2016-03-17,99.73600006103516
2016-03-18,99.81500244140625
2016-03-21,99.80899810791016
2016-03-22,99.91500091552734
2016-03-23,99.71399688720703
2016-03-24,101.55000305175781
2016-03-25,99.94599914550781
2016-03-28,99.66999816894531
2016-03-29,99.63099670410156
2016-03-30,99.52799987792969
2016-03-31,99.69200134277344
2016-04-01,99.84400177001953
2016-04-04,99.73200225830078
2016-04-05,99.62699890136719
2016-04-06,99.65299987792969
2016-04-07,99.65299987792969
2016-04-08,99.35800170898438
2016-04-11,101.01000213623047
2016-04-12,99.33699798583984
2016-04-13,99.41000366210938
2016-04-14,99.41400146484375
2016-04-15,99.45999908447266
2016-04-18,99.43800354003906
2016-04-19,99.41400146484375
2016-04-20,99.38099670410156
2016-04-21,99.31800079345703
2016-04-22,99.45700073242188
2016-04-25,99.41000366210938
2016-04-26,99.43299865722656
2016-04-27,99.41300201416016
2016-04-28,99.43399810791016
2016-04-29,99.3219985961914
2016-05-02,99.35399627685547
2016-05-03,98.9520034790039
2016-05-04,99.00800323486328
2016-05-05,98.83799743652344
2016-05-06,98.63200378417969
2016-05-09,98.79199981689453
2016-05-10,98.94000244140625
2016-05-11,98.93599700927734
2016-05-12,98.9229965209961
2016-05-13,98.93399810791016
2016-05-16,98.9260025024414
2016-05-17,99.1050033569336
2016-05-18,99.29900360107422
2016-05-19,98.97000122070312
2016-05-20,100.80000305175781
2016-05-23,99.09500122070312
2016-05-24,99.00900268554688
2016-05-25,99.08200073242188
2016-05-26,99.10199737548828
2016-05-27,98.96499633789062
2016-05-30,99.06199645996094
2016-05-31,98.99299621582031
2016-06-01,99.10600280761719
2016-06-02,99.10399627685547
2016-06-03,99.27400207519531
2016-06-06,99.41500091552734
2016-06-07,99.33499908447266
2016-06-08,99.34200286865234
2016-06-09,99.3239974975586
2016-06-10,99.44000244140625
2016-06-13,99.23799896240234
2016-06-14,99.38800048828125
2016-06-15,99.52899932861328
2016-06-16,99.5
2016-06-17,99.73600006103516
2016-06-20,99.53600311279297
2016-06-21,99.3239974975586
2016-06-22,99.4260025024414
2016-06-23,99.2490005493164
2016-06-24,99.28099822998047
2016-06-27,99.48699951171875
2016-06-28,99.38999938964844
2016-06-29,99.2979965209961
2016-06-30,100.08000183105469
2016-07-01,99.60900115966797
2016-07-04,99.3499984741211
2016-07-05,99.24700164794922
2016-07-06,99.28099822998047
2016-07-07,99.3759994506836
2016-07-08,99.97000122070312
2016-07-11,99.29000091552734
2016-07-12,99.48899841308594
2016-07-13,99.5469970703125
2016-07-14,99.54499816894531
2016-07-15,99.42900085449219
2016-07-18,99.58699798583984
2016-07-19,99.73899841308594
2016-07-20,99.68000030517578
2016-07-21,99.68699645996094
2016-07-22,99.83699798583984
2016-07-25,99.47799682617188
2016-07-26,99.45700073242188
2016-07-27,99.5719985961914
2016-07-28,99.60099792480469
2016-07-29,99.63300323486328
2016-08-01,99.51300048828125
2016-08-02,99.6719970703125
2016-08-03,99.60900115966797
2016-08-04,99.59300231933594
2016-08-05,99.5719985961914
2016-08-08,99.79100036621094
2016-08-09,99.6780014038086
2016-08-10,99.71399688720703
2016-08-11,99.66400146484375
2016-08-12,99.61599731445312
2016-08-15,99.67400360107422
2016-08-16,99.74299621582031
2016-08-17,99.72100067138672
2016-08-18,99.51100158691406
2016-08-19,99.52300262451172
2016-08-22,99.61799621582031
2016-08-23,99.62899780273438
2016-08-24,99.62300109863281
2016-08-25,99.62699890136719
2016-08-26,99.6240005493164
2016-08-29,99.55799865722656
2016-08-30,99.50599670410156
2016-08-31,99.43900299072266
2016-09-01,99.40699768066406
2016-09-02,99.4260025024414
2016-09-05,99.56500244140625
2016-09-06,99.51300048828125
2016-09-07,99.5199966430664
2016-09-08,99.5250015258789
2016-09-09,101.1500015258789
2016-09-12,99.5199966430664
2016-09-13,99.40299987792969
2016-09-14,99.4219970703125
2016-09-15,99.37300109863281
2016-09-16,99.50399780273438
2016-09-19,99.50800323486328
2016-09-20,99.44999694824219
2016-09-21,99.54900360107422
2016-09-22,99.41699981689453
2016-09-23,99.46199798583984
2016-09-26,99.50399780273438
2016-09-27,99.51399993896484
2016-09-28,99.61299896240234
2016-09-29,99.5250015258789
2016-09-30,99.52200317382812
2016-10-03,99.41600036621094
2016-10-04,99.41000366210938
2016-10-05,99.45999908447266
2016-10-06,99.50199890136719
2016-10-07,99.41899871826172
2016-10-10,99.50900268554688
2016-10-11,99.48899841308594
2016-10-12,99.48400115966797
2016-10-13,99.48699951171875
2016-10-14,99.58799743652344
2016-10-17,99.49600219726562
